target_variable,status,source_columns,expression,notes,lookup_table,measure
cog_creativethinking_stdtest,unavailable,,,No cognitive testing.,,
mh_anx_basc2,unavailable,,,BASC-2 not administered.,,
mh_dep_basc2,unavailable,,,BASC-2 not administered.,,
mh_emotsymp_sdq_parent,unavailable,,,See beh_conduct_sdq_parent.,,
mh_totaldiff_sdq_parent,unavailable,,,See beh_conduct_sdq_parent.,,
mh_anx_diagnosed,incompatible,QP213c,,"QP213c: parent-reported 'mental health difficulties', one line of a 5-item checklist; undifferentiated between anxiety/depression, not attributed to a professional, no never/previously/currently structure.",,
mh_anx_diagnosed_severity,unavailable,,,Not collected.,,
mh_dep_diagnosed,incompatible,QP213c,,See mh_anx_diagnosed.,,
mh_dep_diagnosed_severity,unavailable,,,Not collected.,,
mh_emotsymp_sdq_self,compatible,"DCSDQepMN, QC104c, QC104g, QC105c, QC105f, QC106g","if_else(
  rowSums(
    cbind(
      as.numeric(haven::zap_labels(QC104c)),
      as.numeric(haven::zap_labels(QC104g)),
      as.numeric(haven::zap_labels(QC105c)),
      as.numeric(haven::zap_labels(QC105f)),
      as.numeric(haven::zap_labels(QC106g))
    ) >
      0,
    na.rm = TRUE
  ) >=
    3,
  floor((DCSDQepMN - 1) * 5 + 0.5),
  NA_real_
)","Study's emotional mean DCSDQepMN (none reversed; SDQ coverage: see beh_conduct_sdq_self) rescaled to 0-10 as (mean - 1) x 5, scored when at least 3 of 5 items are answered, prorated and rounded half up per SDQ scoring. Ages 9-16; 26% of scored respondents are 9-10, below the self-report form's validated 11-17.",,
mh_emotsymp_sdq_teacher,unavailable,,,SDQ teacher form not administered.,,
mh_totaldiff_sdq_self,incompatible,DCSDQMN,,"Total difficulties is the sum of 4 subscales; hyperactivity can't be scored here (1 of 5 items), so the study's own DCSDQMN total isn't comparable to a standard SDQ total.",,
mh_totaldiff_sdq_teacher,unavailable,,,SDQ teacher form not administered.,,
mh_int_sdq_parent,unavailable,,,See beh_conduct_sdq_parent.,,
mh_int_sdq_self,unavailable,,,"Derive at analysis from mh_emotsymp_sdq_self, beh_peerprob_sdq_self.",,
mh_int_sdq_teacher,unavailable,,,SDQ teacher form not administered.,,
mh_dep_smfq_self,unavailable,,,SMFQ not administered; see mh_dep_self.,,
mh_dep_smfq_parent,unavailable,,,See mh_dep_smfq_self.,,
mh_dep_cdi_self,unavailable,,,See mh_dep_smfq_self.,,
mh_dep_cesd_self,unavailable,,,See mh_dep_smfq_self.,,
mh_dep_phq9_self,unavailable,,,See mh_dep_smfq_self.,,
mh_dep_rcads_self,unavailable,,,See mh_dep_smfq_self.,,
mh_dep_dass21_self,unavailable,,,See mh_dep_smfq_self.,,
mh_dep_scl_self,unavailable,,,See mh_dep_smfq_self.,,
mh_distress_k6_self,unavailable,,,See mh_dep_smfq_self.,,
mh_distress_k10_self,unavailable,,,See mh_dep_smfq_self.,,
mh_anx_masc_self,unavailable,,,See mh_dep_smfq_self.,,
mh_anx_scas_self,unavailable,,,See mh_dep_smfq_self.,,
mh_anx_scas_parent,unavailable,,,See mh_dep_smfq_self.,,
mh_anx_scared_self,unavailable,,,See mh_dep_smfq_self.,,
mh_anx_scared_parent,unavailable,,,See mh_dep_smfq_self.,,
mh_anx_gad7_self,unavailable,,,See mh_dep_smfq_self.,,
mh_anx_rcads_self,unavailable,,,See mh_dep_smfq_self.,,
mh_anx_dass21_self,unavailable,,,See mh_dep_smfq_self.,,
mh_anxdep_cbcl_parent,unavailable,,,See mh_dep_smfq_self.,,
mh_int_cbcl_parent,unavailable,,,See mh_dep_smfq_self.,,
mh_dep_binary_self,incompatible,QC105c,,"QC105c (SDQ 13, 'often unhappy, sad or tearful'): a 3-point truth rating with no cut-point; scored in mh_emotsymp_sdq_self.",,
mh_dep_self,incompatible,DCSDQepMN,,SDQ emotional symptoms subscale only (mixed content); mapped to mh_emotsymp_sdq_self.,,
mh_dep_measure,unavailable,,,See mh_dep_self.,,
mh_anx_self,incompatible,DCSDQepMN,,SDQ emotional symptoms subscale only (mixed content); mapped to mh_emotsymp_sdq_self.,,
mh_anx_measure,unavailable,,,See mh_anx_self.,,
mh_depanx_diagnosed,incompatible,QP213c,,"Parent checklist item 'mental health difficulty': not specific to depression or anxiety, not a professional diagnosis.",,
mh_stress_self,unavailable,,,Not collected.,,
mh_lonely_self,incompatible,"QC104e, QC106b",,"Only truth ratings of being usually on my own (QC104e, SDQ 6) and of peers treating me as if I wasn't there (QC106b); no loneliness item.",,
mh_lonely_scale_self,unavailable,,,Not collected.,,
mh_lonely_measure,unavailable,,,Not collected.,,
mh_sad_self,incompatible,QC105c,,"QC105c (SDQ 13, 'often unhappy, sad or tearful'): a 3-point truth rating, not a frequency; scored in mh_emotsymp_sdq_self.",,
mh_worry_self,incompatible,QC104g,,"QC104g (SDQ 8, 'I worry a lot'): a 3-point truth rating, not a frequency; scored in mh_emotsymp_sdq_self.",,
mh_irritable_self,incompatible,QC104d,,"QC104d (SDQ 5, 'I get very angry and often lose my temper'): a 3-point truth rating, not a frequency; scored in beh_conduct_sdq_self.",,
mh_nobodycares_self,unavailable,,,Not collected.,,
mh_lifenotworth_self,unavailable,,,Not collected.,,
mh_suicide_ideation_self,unavailable,,,Not collected.,,
mh_suicide_attempt_self,unavailable,,,Not collected.,,
mh_selfharm_self,unavailable,,,Not collected.,,
mh_psychsom_hbscscl_self,unavailable,,,HBSC-SCL not administered; see mh_somatic_self.,,
mh_psychsom_measure,unavailable,,,See mh_psychsom_hbscscl_self.,,
mh_somatic_self,incompatible,QC104c,,"QC104c (SDQ 3, 'I get a lot of headaches, stomach-aches or sickness'): a single truth-rated item, scored in mh_emotsymp_sdq_self; no somatic scale.",,
mh_somatic_measure,unavailable,,,See mh_somatic_self.,,
wb_emotsc_basc2,unavailable,,,Not collected.,,
wb_mwb_wemwbs,unavailable,,,Not collected.,,
wb_lifesatisfaction_cantrilladder,unavailable,,,Not collected.,,
wb_resil_basc2,unavailable,,,Not collected.,,
wb_psychcomplaints_feellow,unavailable,,,HBSC-SCL not administered; see mh_sad_self.,,
wb_psychcomplaints_irritable,unavailable,,,HBSC-SCL not administered; see mh_irritable_self.,,
wb_psychcomplaints_nervous,unavailable,,,HBSC-SCL not administered; see mh_worry_self.,,
wb_psychcomplaints_diffsleep,unavailable,,,HBSC-SCL not administered; see hlth_sleepprob.,,
wb_bodyimage,unavailable,,,Not collected.,,
wb_lifesat_slss_self,unavailable,,,Not collected.,,
wb_lifesat_swls_self,unavailable,,,Not collected.,,
wb_lifesat_singleitem_self,unavailable,,,Not collected.,,
wb_happiness_singleitem_self,incompatible,QC105c,,"QC105c (SDQ 13, 'I am often unhappy, sad or tearful'): a truth rating scored in mh_emotsymp_sdq_self; no happiness rating.",,
wb_domainsat_schoolwork_self,unavailable,,,Not collected.,,
wb_domainsat_appearance_self,unavailable,,,Not collected.,,
wb_domainsat_family_self,unavailable,,,Not collected.,,
wb_domainsat_friends_self,unavailable,,,Not collected.,,
wb_domainsat_school_self,unavailable,,,Not collected.,,
wb_qol_pedsql_self,unavailable,,,Not collected.,,
wb_qol_pedsql_parent,unavailable,,,Not collected.,,
wb_qol_kidscreen10_self,unavailable,,,Not collected.,,
wb_qol_kidscreen10_parent,unavailable,,,Not collected.,,
wb_selfesteem_rosenberg_self,unavailable,,,Not collected.,,
wb_selfesteem_self,unavailable,,,Not collected.,,
wb_selfesteem_measure,unavailable,,,Not collected.,,
wb_selfefficacy_gse_self,incompatible,"QC104a, QC104h, QC106c, QC106f",,"4 of 10 GSE items on a 3-point truth scale, so no 10-40 total. Subset mapped to wb_selfefficacy_self.",,
wb_selfefficacy_self,compatible,"DCSEMN, QC104a, QC104h, QC106c, QC106f","na_if(DCSEMN, -96)","Study's mean DCSEMN of four GSE items (unexpected problems, stick to aims, think of something to do, handle new situations), Not true/A bit true/Very true = 1/2/3, none reversed. Mean of the answered items, scored when at least 1 of 4 is answered (checked against the items); -96 (none answered) = NA.",,
wb_selfefficacy_measure,inferred,DCSEMN,"""General Self-Efficacy Scale, 4 of 10 items, 1-3 item scoring (range 1-3), mean, no reverse-scored items; 3-point truth scale (not true, a bit true, very true) instead of the published 4-point scale""",Names the source measure behind wb_selfefficacy_self.,,
wb_mwb_who5_self,unavailable,,,Not collected.,,
wb_happiness_shs_self,unavailable,,,Not collected.,,
wb_mwb_swemwbs_self,unavailable,,,Not collected.,,
wb_selfratedhealth_self,unavailable,,,Not collected.,,
wb_generalhealth_parent,incompatible,"QP213a, QP213b",,QP213a/QP213b: parent checklist of the child's physical disability or physical illness (yes/no); no general health rating.,,
wb_posaffect_self,unavailable,,,Not collected.,,
wb_posaffect_measure,unavailable,,,Not collected.,,
wb_eudaimonic_self,unavailable,,,Not collected.,,
wb_eudaimonic_measure,unavailable,,,Not collected.,,
wb_socsupport_family_self,incompatible,"QC329a, QC329e",,"QC329a/QC329e: whether a parent has ever helped with something difficult or something that bothered the child on the internet; online parental mediation items, no perceived-support scale.",,
wb_socsupport_friends_self,incompatible,"QC336a, QC336e",,"QC336a/QC336e: whether friends have ever helped with something difficult or something that bothered the child on the internet; online help items, no perceived-support scale.",,
wb_socsupport_measure,unavailable,,,See wb_socsupport_family_self and wb_socsupport_friends_self.,,
hlth_sleep_wd,unavailable,,,Not collected.,,
hlth_sleep_we,unavailable,,,Not collected.,,
hlth_sleep,unavailable,,,Not collected.,,
hlth_sleepprob,incompatible,QC144a,,"QC144a ('I have gone without eating or sleeping because of the internet', past 12 months): a single bundled item, scored in beh_problematicuse_self; no sleep-problems scale.",,
hlth_sleepprob_measure,unavailable,,,See hlth_sleepprob.,,
