target_variable,status,source_columns,expression,notes,lookup_table,measure
mh_anx_scas_parent,unavailable,,,No parent report.,,
mh_anx_scared_self,unavailable,,,Not collected.,,
mh_anx_scared_parent,unavailable,,,Not collected.,,
mh_anx_gad7_self,unavailable,,,Not collected.,,
mh_anx_rcads_self,unavailable,,,Not collected.,,
mh_anx_dass21_self,unavailable,,,Not collected.,,
mh_anxdep_cbcl_parent,unavailable,,,No parent report.,,
mh_int_cbcl_parent,unavailable,,,No parent report.,,
mh_dep_binary_self,incompatible,feellow,,Only the HBSC-SCL 'feeling low' frequency (wb_psychcomplaints_feellow); no depression screen.,,
mh_dep_self,unavailable,,,No depression scale.,,
mh_dep_measure,unavailable,,,See mh_dep_self.,,
mh_anx_self,unavailable,,,No anxiety scale.,,
mh_anx_measure,unavailable,,,See mh_anx_self.,,
mh_depanx_diagnosed,unavailable,,,Not collected.,,
mh_stress_self,incompatible,schoolpressure,,"Only pressure from schoolwork (schoolpressure), not general stress; see acc_schoolpressure_self.",,
mh_lonely_self,unavailable,,,Not collected.,,
mh_lonely_scale_self,unavailable,,,Not collected.,,
mh_lonely_measure,unavailable,,,See mh_lonely_scale_self.,,
mh_sad_self,incompatible,feellow,,"Feeling low is an HBSC-SCL item, mapped to wb_psychcomplaints_feellow.",,
mh_worry_self,incompatible,nervous,,"Feeling nervous is an HBSC-SCL item, mapped to wb_psychcomplaints_nervous; no worry item.",,
mh_irritable_self,incompatible,irritable,,"Irritability is an HBSC-SCL item, mapped to wb_psychcomplaints_irritable.",,
mh_nobodycares_self,unavailable,,,Not collected.,,
mh_lifenotworth_self,unavailable,,,Not collected.,,
mh_suicide_ideation_self,unavailable,,,Not collected.,,
mh_suicide_attempt_self,unavailable,,,Not collected.,,
mh_selfharm_self,unavailable,,,Not collected.,,
mh_psychsom_hbscscl_self,compatible,"headache, stomachache, backache, feellow, irritable, nervous, sleepdifficulty, dizzy","(6 - headache) +
  (6 - stomachache) +
  (6 - backache) +
  (6 - na_if(feellow, 8)) +
  (6 - irritable) +
  (6 - nervous) +
  (6 - sleepdifficulty) +
  (6 - dizzy)","All eight HBSC-SCL items, past 6 months, all waves. Reversed (6 - x) so 5 = about every day; NA if any item missing. feellow's 2001 missing code 8 cleared.",,
mh_psychsom_measure,inferred,,"""HBSC symptom checklist, 8 of 8 items, 1-5 item scoring reversed so 5 is about every day, sum (range 8-40), 6-month recall""",Constant; the HBSC-SCL was given in all waves.,,
mh_somatic_self,incompatible,"headache, stomachache, backache, feellow, irritable, nervous, sleepdifficulty, dizzy",,"HBSC-SCL only, which the schema routes to mh_psychsom_hbscscl_self.",,
mh_somatic_measure,unavailable,,,See mh_somatic_self.,,
wb_emotsc_basc2,unavailable,,,Not collected.,,
wb_mwb_wemwbs,unavailable,,,Not collected.,,
wb_lifesatisfaction_cantrilladder,compatible,lifesat,lifesat,"Cantril ladder: 'In general, where on the ladder do you feel you stand at the moment?', 0 (worst possible life) to 10 (best possible life), self-report, all waves.",,
wb_resil_basc2,unavailable,,,Not collected.,,
wb_psychcomplaints_feellow,compatible,feellow,"recode_values(
  feellow,
  1 ~ ""About every day"",
  2 ~ ""More than once a week"",
  3 ~ ""About every week"",
  4 ~ ""About every month"",
  5 ~ ""Rarely or never""
)","HBSC-SCL 'feeling low', past 6 months, self-report, all waves; recoded by label (1 = about every day). 2002 missing code 8 (1 row) is NA. Also scored in mh_psychsom_hbscscl_self.",,
wb_psychcomplaints_irritable,compatible,irritable,"recode_values(
  irritable,
  1 ~ ""About every day"",
  2 ~ ""More than once a week"",
  3 ~ ""About every week"",
  4 ~ ""About every month"",
  5 ~ ""Rarely or never""
)","HBSC-SCL 'irritability or bad temper', past 6 months, self-report, all waves; recoded by label (1 = about every day). Also scored in mh_psychsom_hbscscl_self.",,
wb_psychcomplaints_nervous,compatible,nervous,"recode_values(
  nervous,
  1 ~ ""About every day"",
  2 ~ ""More than once a week"",
  3 ~ ""About every week"",
  4 ~ ""About every month"",
  5 ~ ""Rarely or never""
)","HBSC-SCL 'feeling nervous', past 6 months, self-report, all waves; recoded by label (1 = about every day). Also scored in mh_psychsom_hbscscl_self.",,
wb_psychcomplaints_diffsleep,compatible,sleepdifficulty,"recode_values(
  sleepdifficulty,
  1 ~ ""About every day"",
  2 ~ ""More than once a week"",
  3 ~ ""About every week"",
  4 ~ ""About every month"",
  5 ~ ""Rarely or never""
)","HBSC-SCL 'difficulties in getting to sleep', past 6 months, self-report, all waves; recoded by label (1 = about every day). Also scored in mh_psychsom_hbscscl_self.",,
wb_bodyimage,compatible,thinkbody,"recode_values(
  thinkbody,
  1 ~ ""Much too thin"",
  2 ~ ""A bit too thin"",
  3 ~ ""About right"",
  4 ~ ""A bit too fat"",
  5 ~ ""Much too fat""
)","HBSC body image item ('Do you think your body is...?'), much too thin to much too fat, mapped by label; self-report, all waves.",,
wb_lifesat_slss_self,unavailable,,,Measured with the Cantril ladder instead (see wb_lifesatisfaction_cantrilladder); SLSS not administered.,,
wb_lifesat_swls_self,unavailable,,,Not collected.,,
wb_lifesat_singleitem_self,incompatible,lifesat,,Cantril ladder only; mapped to wb_lifesatisfaction_cantrilladder.,,
wb_happiness_singleitem_self,unavailable,,,Not collected.,,
wb_domainsat_schoolwork_self,incompatible,"schoolpressure, acachieve",,No satisfaction item: schoolwork pressure (schoolpressure; see acc_schoolpressure_self) and the perceived teacher rating of performance (acachieve; mapped to acc_academachment_selfrated).,,
wb_domainsat_appearance_self,incompatible,thinkbody,,"Body-size perception (thinkbody), not satisfaction with appearance; mapped to wb_bodyimage.",,
wb_domainsat_family_self,incompatible,"famhelp, famsup, famtalk, famdec",,"2014 MSPSS family items (famhelp, famsup, famtalk, famdec): support, not satisfaction; see wb_socsupport_family_self.",,
wb_domainsat_friends_self,incompatible,"friendhelp, friendcounton, friendshare, friendtalk",,"2014 MSPSS friend items (friendhelp, friendcounton, friendshare, friendtalk): support, not satisfaction; see wb_socsupport_friends_self.",,
wb_domainsat_school_self,partial,likeschool,5 - likeschool,"'How do you feel about school at present?', 4 points (1 like it a lot to 4 don't like it at all), all waves. Reversed so 4 = like it a lot. Partial: liking, not satisfaction.",,
wb_qol_pedsql_self,unavailable,,,Not collected.,,
wb_qol_pedsql_parent,unavailable,,,Not collected.,,
wb_qol_kidscreen10_self,unavailable,,,Not collected.,,
wb_qol_kidscreen10_parent,unavailable,,,No parent report.,,
wb_selfesteem_rosenberg_self,unavailable,,,Not collected.,,
wb_selfesteem_self,unavailable,,,Not collected.,,
wb_selfesteem_measure,unavailable,,,See wb_selfesteem_self.,,
wb_selfefficacy_gse_self,unavailable,,,Not collected.,,
wb_selfefficacy_self,unavailable,,,Not collected.,,
wb_selfefficacy_measure,unavailable,,,See wb_selfefficacy_self.,,
wb_mwb_who5_self,unavailable,,,Not collected.,,
wb_happiness_shs_self,unavailable,,,Not collected.,,
wb_mwb_swemwbs_self,unavailable,,,Not collected.,,
wb_selfratedhealth_self,compatible,health,"recode_values(health, 1 ~ ""Excellent"", 2 ~ ""Good"", 3 ~ ""Fair"", 4 ~ ""Poor"")","'Would you say your health is...?', all waves; four-level wording, so Very good is unused.",,
wb_generalhealth_parent,incompatible,health,,"Only the student's self-rated health (health), mapped to wb_selfratedhealth_self; no parent questionnaire.",,
wb_posaffect_self,unavailable,,,Not collected.,,
wb_posaffect_measure,unavailable,,,See wb_posaffect_self.,,
wb_eudaimonic_self,unavailable,,,Not collected.,,
wb_eudaimonic_measure,unavailable,,,See wb_eudaimonic_self.,,
wb_socsupport_family_self,compatible,"famhelp, famsup, famtalk, famdec",(famhelp + famsup + famtalk + famdec) / 4,"2014 only. MSPSS family subscale (4 items, e.g. 'My family really tries to help me'), 1 (very strongly disagree) to 7 (very strongly agree), mean; NA if any item missing.",,
wb_socsupport_friends_self,compatible,"friendhelp, friendcounton, friendshare, friendtalk",(friendhelp + friendcounton + friendshare + friendtalk) / 4,"2014 only. MSPSS friends subscale (4 items, e.g. 'My friends really try to help me'), 1 (very strongly disagree) to 7 (very strongly agree), mean; NA if any item missing.",,
wb_socsupport_measure,inferred,surveyyear,"if_else(
  surveyyear == 2014,
  ""MSPSS; family: 4 of 4 items, 1-7 item scoring (range 1-7), mean; friends: 4 of 4 items, 1-7 item scoring (range 1-7), mean"",
  NA_character_
)",2014 only; complete-case means.,,
hlth_sleep_wd,unavailable,,,Not collected.,,
hlth_sleep_we,unavailable,,,Not collected.,,
hlth_sleep,unavailable,,,Not collected.,,
hlth_sleepprob,incompatible,sleepdifficulty,,"Single HBSC-SCL item 'difficulties in getting to sleep', not a scale; mapped to wb_psychcomplaints_diffsleep.",,
hlth_sleepprob_measure,unavailable,,,See hlth_sleepprob.,,
